LanguageCode	LanguageName	SpecificDialect	Phoneme	Allophones	Source	Trump	GlyphID	InventoryID	tone	stress	syllabic	short	long	consonantal	sonorant	continuant	delayedRelease	approximant	tap	trill	nasal	lateral	labial	round	labiodental	coronal	anterior	distributed	strident	dorsal	high	low	front	back	tense	retractedTongueRoot	advancedTongueRoot	periodicGlottalSource	epilaryngealSource	spreadGlottis	constrictedGlottis	fortis	raisedLarynxEjective	loweredLarynxImplosive	click
kor	Korean	NA	a	a	spa	FALSE	0061	1	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	+	-	-	0	-	-	+	-	-	-	0	-	-	0
kor	Korean	NA	aː	aː	spa	FALSE	0061+02D0	1	0	-	+	-	+	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	+	-	-	0	-	-	+	-	-	-	0	-	-	0
kor	Korean	NA	e	e	spa	FALSE	0065	1	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	-	+	-	+	-	-	+	-	-	-	0	-	-	0
kor	Korean	NA	eː	eː	spa	FALSE	0065+02D0	1	0	-	+	-	+	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	-	+	-	+	-	-	+	-	-	-	0	-	-	0
kor	Korean	NA	i	i	spa	FALSE	0069	1	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	+	-	+	-	+	-	-	+	-	-	-	0	-	-	0
kor	Korean	NA	iː	iː	spa	FALSE	0069+02D0	1	0	-	+	-	+	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	+	-	+	-	+	-	-	+	-	-	-	0	-	-	0
kor	Korean	NA	o	o	spa	FALSE	006F	1	0	-	+	-	-	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	-	-	-	+	+	-	-	+	-	-	-	0	-	-	0
kor	Korean	NA	oː	oː	spa	FALSE	006F+02D0	1	0	-	+	-	+	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	-	-	-	+	+	-	-	+	-	-	-	0	-	-	0
kor	Korean	NA	u	u	spa	FALSE	0075	1	0	-	+	-	-	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	+	-	-	+	+	-	-	+	-	-	-	0	-	-	0
kor	Korean	NA	uː	uː	spa	FALSE	0075+02D0	1	0	-	+	-	+	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	+	-	-	+	+	-	-	+	-	-	-	0	-	-	0
kor	Korean	NA	y	y	spa	FALSE	0079	1	0	-	+	-	-	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	+	-	+	-	+	-	-	+	-	-	-	0	-	-	0
kor	Korean	NA	æ	ɛ æ	spa	FALSE	00E6	1	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	+	+	-	0	-	-	+	-	-	-	0	-	-	0
kor	Korean	NA	æː	æː	spa	FALSE	00E6+02D0	1	0	-	+	-	+	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	+	+	-	0	-	-	+	-	-	-	0	-	-	0
kor	Korean	NA	ø	ø	spa	FALSE	00F8	1	0	-	+	-	-	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	-	-	+	-	+	-	-	+	-	-	-	0	-	-	0
kor	Korean	NA	ɤ	ɤ	spa	FALSE	0264	1	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	-	-	+	+	-	-	+	-	-	-	0	-	-	0
kor	Korean	NA	ɤː	ɤː	spa	FALSE	0264+02D0	1	0	-	+	-	+	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	-	-	+	+	-	-	+	-	-	-	0	-	-	0
kor	Korean	NA	ɯ	ɯ̥ ɯ	spa	FALSE	026F	1	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	+	-	-	+	+	-	-	+	-	-	-	0	-	-	0
kor	Korean	NA	ɯː	ɯː	spa	FALSE	026F+02D0	1	0	-	+	-	+	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	+	-	-	+	+	-	-	+	-	-	-	0	-	-	0
unr	Mundari	NA	a	a̟ a ã ə ʌ	spa	TRUE	0061	10	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	+	-	-	0	-	-	+	-	-	-	0	-	-	0
unr	Mundari	NA	e̞	e̞ ẽ̞	spa	TRUE	0065+031E	10	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	-	+	-	+	-	-	+	-	-	-	0	-	-	0
unr	Mundari	NA	o̞	õ̞ o̞	spa	TRUE	006F+031E	10	0	-	+	-	-	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	-	-	-	+	+	-	-	+	-	-	-	0	-	-	0
unr	Mundari	NA	ɪ	ɪ̃ ɪ	spa	TRUE	026A	10	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	+	-	+	-	-	-	-	+	-	-	-	0	-	-	0
unr	Mundari	NA	ʊ	ʊ̃ ʊ	spa	TRUE	028A	10	0	-	+	-	-	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	+	-	-	+	-	-	-	+	-	-	-	0	-	-	0
mig	Mixtec	NA	a	a	spa	TRUE	0061	100	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	+	-	-	0	-	-	+	-	-	-	0	-	-	0
mig	Mixtec	NA	ã	ã	spa	TRUE	0061+0303	100	0	-	+	-	-	-	+	+	0	+	-	-	+	-	-	0	0	-	0	0	0	+	-	+	-	-	0	-	-	+	-	-	-	0	-	-	0
mig	Mixtec	NA	e	ɛ e	spa	TRUE	0065	100	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	-	+	-	+	-	-	+	-	-	-	0	-	-	0
mig	Mixtec	NA	ẽ	ẽ	spa	TRUE	0065+0303	100	0	-	+	-	-	-	+	+	0	+	-	-	+	-	-	0	0	-	0	0	0	+	-	-	+	-	+	-	-	+	-	-	-	0	-	-	0
mig	Mixtec	NA	i	i ĭ i̥	spa	TRUE	0069	100	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	+	-	+	-	+	-	-	+	-	-	-	0	-	-	0
mig	Mixtec	NA	ĩ	ĩ̆ ĩ	spa	TRUE	0069+0303	100	0	-	+	-	-	-	+	+	0	+	-	-	+	-	-	0	0	-	0	0	0	+	+	-	+	-	+	-	-	+	-	-	-	0	-	-	0
mig	Mixtec	NA	o	o ɔ	spa	TRUE	006F	100	0	-	+	-	-	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	-	-	-	+	+	-	-	+	-	-	-	0	-	-	0
mig	Mixtec	NA	õ	õ ɔ̃	spa	TRUE	006F+0303	100	0	-	+	-	-	-	+	+	0	+	-	-	+	-	+	+	-	-	0	0	0	+	-	-	-	+	+	-	-	+	-	-	-	0	-	-	0
mig	Mixtec	NA	u	u	spa	TRUE	0075	100	0	-	+	-	-	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	+	-	-	+	+	-	-	+	-	-	-	0	-	-	0
mig	Mixtec	NA	ũ	m̩ ũ	spa	TRUE	0075+0303	100	0	-	+	-	-	-	+	+	0	+	-	-	+	-	+	+	-	-	0	0	0	+	+	-	-	+	+	-	-	+	-	-	-	0	-	-	0
cbi	Cayapa	NA	i	i ĩ	spa	TRUE	0069	101	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	+	-	+	-	+	-	-	+	-	-	-	0	-	-	0
cbi	Cayapa	NA	ɑ	ɑ ɑ̃	spa	TRUE	0251	101	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	+	-	+	0	-	-	+	-	-	-	0	-	-	0
cbi	Cayapa	NA	ɛ	ɛ ɛ̃ e æ	spa	TRUE	025B	101	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	-	+	-	-	-	-	+	-	-	-	0	-	-	0
cbi	Cayapa	NA	ʊ	o u ʊ̃ ʊ	spa	TRUE	028A	101	0	-	+	-	-	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	+	-	-	+	-	-	-	+	-	-	-	0	-	-	0
pbb	Paez	NA	a	a ə	spa	TRUE	0061	102	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	+	-	-	0	-	-	+	-	-	-	0	-	-	0
pbb	Paez	NA	ã	ã ə̃	spa	TRUE	0061+0303	102	0	-	+	-	-	-	+	+	0	+	-	-	+	-	-	0	0	-	0	0	0	+	-	+	-	-	0	-	-	+	-	-	-	0	-	-	0
pbb	Paez	NA	i	ɪ i	spa	TRUE	0069	102	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	+	-	+	-	+	-	-	+	-	-	-	0	-	-	0
pbb	Paez	NA	ĩ	ɪ̃ ĩ	spa	TRUE	0069+0303	102	0	-	+	-	-	-	+	+	0	+	-	-	+	-	-	0	0	-	0	0	0	+	+	-	+	-	+	-	-	+	-	-	-	0	-	-	0
pbb	Paez	NA	ĭ	ĭ	spa	TRUE	0069+0306	102	0	-	+	+	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	+	-	+	-	+	-	-	+	-	-	-	0	-	-	0
pbb	Paez	NA	u	ʊ u o	spa	TRUE	0075	102	0	-	+	-	-	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	+	-	-	+	+	-	-	+	-	-	-	0	-	-	0
pbb	Paez	NA	ũ	õ ũ	spa	TRUE	0075+0303	102	0	-	+	-	-	-	+	+	0	+	-	-	+	-	+	+	-	-	0	0	0	+	+	-	-	+	+	-	-	+	-	-	-	0	-	-	0
pbb	Paez	NA	ə̆	ə̆	spa	TRUE	0259+0306	102	0	-	+	+	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	-	-	-	-	-	-	+	-	-	-	0	-	-	0
pbb	Paez	NA	ɛ	e ɛ	spa	TRUE	025B	102	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	-	+	-	-	-	-	+	-	-	-	0	-	-	0
pbb	Paez	NA	ɛ̃	ɛ̃ ẽ	spa	TRUE	025B+0303	102	0	-	+	-	-	-	+	+	0	+	-	-	+	-	-	0	0	-	0	0	0	+	-	-	+	-	-	-	-	+	-	-	-	0	-	-	0
ito	Itonama	NA	a	a	spa	TRUE	0061	103	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	+	-	-	0	-	-	+	-	-	-	0	-	-	0
ito	Itonama	NA	e	e ɛ	spa	TRUE	0065	103	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	-	+	-	+	-	-	+	-	-	-	0	-	-	0
ito	Itonama	NA	i	i	spa	TRUE	0069	103	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	+	-	+	-	+	-	-	+	-	-	-	0	-	-	0
ito	Itonama	NA	o	o	spa	TRUE	006F	103	0	-	+	-	-	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	-	-	-	+	+	-	-	+	-	-	-	0	-	-	0
ito	Itonama	NA	u	u	spa	TRUE	0075	103	0	-	+	-	-	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	+	-	-	+	+	-	-	+	-	-	-	0	-	-	0
ito	Itonama	NA	ɨ	ɨ	spa	TRUE	0268	103	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	+	-	-	-	+	-	-	+	-	-	-	0	-	-	0
quh	Quechua	NA	a	a̟ a ḁ	spa	TRUE	0061	104	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	+	-	-	0	-	-	+	-	-	-	0	-	-	0
quh	Quechua	NA	ɔ	ɔ o ɔ ɔ	spa	TRUE	0254	104	0	-	+	-	-	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	-	-	-	+	-	-	-	+	-	-	-	0	-	-	0
quh	Quechua	NA	ɛ	e ɛ ɛ ɛ	spa	TRUE	025B	104	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	-	+	-	-	-	-	+	-	-	-	0	-	-	0
quh	Quechua	NA	ɪ	ɪ ɪ i ɪ̥ ɪ	spa	TRUE	026A	104	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	+	-	+	-	-	-	-	+	-	-	-	0	-	-	0
quh	Quechua	NA	ʊ	ʊ̈ ʊ ʊ̥ ʊ ʊ	spa	TRUE	028A	104	0	-	+	-	-	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	+	-	-	+	-	-	-	+	-	-	-	0	-	-	0
jqr	Aymara	NA	a	a ɛ ɑ	spa	TRUE	0061	105	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	+	-	-	0	-	-	+	-	-	-	0	-	-	0
jqr	Aymara	NA	aː	aː	spa	TRUE	0061+02D0	105	0	-	+	-	+	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	+	-	-	0	-	-	+	-	-	-	0	-	-	0
jqr	Aymara	NA	i	e i ɪ	spa	TRUE	0069	105	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	+	-	+	-	+	-	-	+	-	-	-	0	-	-	0
jqr	Aymara	NA	iː	iː	spa	TRUE	0069+02D0	105	0	-	+	-	+	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	+	-	+	-	+	-	-	+	-	-	-	0	-	-	0
jqr	Aymara	NA	ɯ	ɯ ɯ̞ ɤ	spa	TRUE	026F	105	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	+	-	-	+	+	-	-	+	-	-	-	0	-	-	0
jqr	Aymara	NA	ɯː	ɯː	spa	TRUE	026F+02D0	105	0	-	+	-	+	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	+	-	-	+	+	-	-	+	-	-	-	0	-	-	0
arn	Araucanian	NA	a	a	spa	TRUE	0061	106	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	+	-	-	0	-	-	+	-	-	-	0	-	-	0
arn	Araucanian	NA	i	i	spa	TRUE	0069	106	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	+	-	+	-	+	-	-	+	-	-	-	0	-	-	0
arn	Araucanian	NA	u	u u	spa	TRUE	0075	106	0	-	+	-	-	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	+	-	-	+	+	-	-	+	-	-	-	0	-	-	0
arn	Araucanian	NA	ɔ	ɔ ɔ	spa	TRUE	0254	106	0	-	+	-	-	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	-	-	-	+	-	-	-	+	-	-	-	0	-	-	0
arn	Araucanian	NA	ɛ	ɛ	spa	TRUE	025B	106	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	-	+	-	-	-	-	+	-	-	-	0	-	-	0
arn	Araucanian	NA	ɯ	ə ɯ ɰə	spa	TRUE	026F	106	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	+	-	-	+	+	-	-	+	-	-	-	0	-	-	0
crb	Island Carib	NA	a	ɛ æ ʌ a ə̥ ɒ ə ɔ	spa	TRUE	0061	107	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	+	-	-	0	-	-	+	-	-	-	0	-	-	0
crb	Island Carib	NA	ã	ã ɒ̃ æ̃	spa	TRUE	0061+0303	107	0	-	+	-	-	-	+	+	0	+	-	-	+	-	-	0	0	-	0	0	0	+	-	+	-	-	0	-	-	+	-	-	-	0	-	-	0
crb	Island Carib	NA	ẽ̞	ẽ̞	spa	TRUE	0065+0303+031E	107	0	-	+	-	-	-	+	+	0	+	-	-	+	-	-	0	0	-	0	0	0	+	-	-	+	-	+	-	-	+	-	-	-	0	-	-	0
crb	Island Carib	NA	e̞	ĕ̞ e̞̥ e̞	spa	TRUE	0065+031E	107	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	-	+	-	+	-	-	+	-	-	-	0	-	-	0
crb	Island Carib	NA	i	i̥ ĭ i	spa	TRUE	0069	107	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	+	-	+	-	+	-	-	+	-	-	-	0	-	-	0
crb	Island Carib	NA	ĩ	ĩ	spa	TRUE	0069+0303	107	0	-	+	-	-	-	+	+	0	+	-	-	+	-	-	0	0	-	0	0	0	+	+	-	+	-	+	-	-	+	-	-	-	0	-	-	0
crb	Island Carib	NA	u	u ŭ u̥ o̞	spa	TRUE	0075	107	0	-	+	-	-	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	+	-	-	+	+	-	-	+	-	-	-	0	-	-	0
crb	Island Carib	NA	ũ	ũ	spa	TRUE	0075+0303	107	0	-	+	-	-	-	+	+	0	+	-	-	+	-	+	+	-	-	0	0	0	+	+	-	-	+	+	-	-	+	-	-	-	0	-	-	0
crb	Island Carib	NA	ɔː	ɔː	spa	TRUE	0254+02D0	107	0	-	+	-	+	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	-	-	-	+	-	-	-	+	-	-	-	0	-	-	0
crb	Island Carib	NA	ɛː	ɛː	spa	TRUE	025B+02D0	107	0	-	+	-	+	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	-	+	-	-	-	-	+	-	-	-	0	-	-	0
crb	Island Carib	NA	ɤ̞̃	ɤ̞̃ ɯ̃	spa	TRUE	0264+0303+031E	107	0	-	+	-	-	-	+	+	0	+	-	-	+	-	-	0	0	-	0	0	0	+	-	-	-	+	+	-	-	+	-	-	-	0	-	-	0
crb	Island Carib	NA	ɤ̞	ɤ̞ ɯ ɤ̞̥ ɤ̞̆	spa	TRUE	0264+031E	107	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	-	-	+	+	-	-	+	-	-	-	0	-	-	0
wap	Wapishana	NA	a	a ɛ	spa	TRUE	0061	108	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	+	-	-	0	-	-	+	-	-	-	0	-	-	0
wap	Wapishana	NA	aː	aː	spa	TRUE	0061+02D0	108	0	-	+	-	+	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	+	-	-	0	-	-	+	-	-	-	0	-	-	0
wap	Wapishana	NA	ã	ã	spa	TRUE	0061+0303	108	0	-	+	-	-	-	+	+	0	+	-	-	+	-	-	0	0	-	0	0	0	+	-	+	-	-	0	-	-	+	-	-	-	0	-	-	0
wap	Wapishana	NA	i	i	spa	TRUE	0069	108	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	+	-	+	-	+	-	-	+	-	-	-	0	-	-	0
wap	Wapishana	NA	iː	iː	spa	TRUE	0069+02D0	108	0	-	+	-	+	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	+	-	+	-	+	-	-	+	-	-	-	0	-	-	0
wap	Wapishana	NA	ĩ	ĩ	spa	TRUE	0069+0303	108	0	-	+	-	-	-	+	+	0	+	-	-	+	-	-	0	0	-	0	0	0	+	+	-	+	-	+	-	-	+	-	-	-	0	-	-	0
wap	Wapishana	NA	u	u o	spa	TRUE	0075	108	0	-	+	-	-	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	+	-	-	+	+	-	-	+	-	-	-	0	-	-	0
wap	Wapishana	NA	uː	uː	spa	TRUE	0075+02D0	108	0	-	+	-	+	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	+	-	-	+	+	-	-	+	-	-	-	0	-	-	0
wap	Wapishana	NA	ũ	ũ	spa	TRUE	0075+0303	108	0	-	+	-	-	-	+	+	0	+	-	-	+	-	+	+	-	-	0	0	0	+	+	-	-	+	+	-	-	+	-	-	-	0	-	-	0
wap	Wapishana	NA	ɨ	ɨ ɨ	spa	TRUE	0268	108	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	+	-	-	-	+	-	-	+	-	-	-	0	-	-	0
wap	Wapishana	NA	ɨː	ɨː	spa	TRUE	0268+02D0	108	0	-	+	-	+	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	+	-	-	-	+	-	-	+	-	-	-	0	-	-	0
wap	Wapishana	NA	ɨ̃	ɨ̃	spa	TRUE	0268+0303	108	0	-	+	-	-	-	+	+	0	+	-	-	+	-	-	0	0	-	0	0	0	+	+	-	-	-	+	-	-	+	-	-	-	0	-	-	0
guc	Goajiro	NA	a	ḁ a a a a	spa	TRUE	0061	109	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	+	-	-	0	-	-	+	-	-	-	0	-	-	0
guc	Goajiro	NA	aː	aː aː	spa	TRUE	0061+02D0	109	0	-	+	-	+	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	+	-	-	0	-	-	+	-	-	-	0	-	-	0
guc	Goajiro	NA	ã	ã	spa	TRUE	0061+0303	109	0	-	+	-	-	-	+	+	0	+	-	-	+	-	-	0	0	-	0	0	0	+	-	+	-	-	0	-	-	+	-	-	-	0	-	-	0
guc	Goajiro	NA	i	i̥ i i i	spa	TRUE	0069	109	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	+	-	+	-	+	-	-	+	-	-	-	0	-	-	0
guc	Goajiro	NA	iː	iː iː	spa	TRUE	0069+02D0	109	0	-	+	-	+	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	+	-	+	-	+	-	-	+	-	-	-	0	-	-	0
guc	Goajiro	NA	ĩ	ĩ	spa	TRUE	0069+0303	109	0	-	+	-	-	-	+	+	0	+	-	-	+	-	-	0	0	-	0	0	0	+	+	-	+	-	+	-	-	+	-	-	-	0	-	-	0
guc	Goajiro	NA	u	u̥ u u u	spa	TRUE	0075	109	0	-	+	-	-	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	+	-	-	+	+	-	-	+	-	-	-	0	-	-	0
guc	Goajiro	NA	uː	uː	spa	TRUE	0075+02D0	109	0	-	+	-	+	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	+	-	-	+	+	-	-	+	-	-	-	0	-	-	0
guc	Goajiro	NA	ũ	ũ	spa	TRUE	0075+0303	109	0	-	+	-	-	-	+	+	0	+	-	-	+	-	+	+	-	-	0	0	0	+	+	-	-	+	+	-	-	+	-	-	-	0	-	-	0
guc	Goajiro	NA	ɔ	ɔ ɔ ɔ̥ ɔ	spa	TRUE	0254	109	0	-	+	-	-	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	-	-	-	+	-	-	-	+	-	-	-	0	-	-	0
guc	Goajiro	NA	ɔː	ɔː ɔː	spa	TRUE	0254+02D0	109	0	-	+	-	+	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	-	-	-	+	-	-	-	+	-	-	-	0	-	-	0
guc	Goajiro	NA	ɔ̃	ɔ̃	spa	TRUE	0254+0303	109	0	-	+	-	-	-	+	+	0	+	-	-	+	-	+	+	-	-	0	0	0	+	-	-	-	+	-	-	-	+	-	-	-	0	-	-	0
guc	Goajiro	NA	ə	ə ə̥ ə	spa	TRUE	0259	109	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	-	-	-	-	-	-	+	-	-	-	0	-	-	0
guc	Goajiro	NA	əː	əː əː	spa	TRUE	0259+02D0	109	0	-	+	-	+	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	-	-	-	-	-	-	+	-	-	-	0	-	-	0
guc	Goajiro	NA	ə̃	ə̃	spa	TRUE	0259+0303	109	0	-	+	-	-	-	+	+	0	+	-	-	+	-	-	0	0	-	0	0	0	+	-	-	-	-	-	-	-	+	-	-	-	0	-	-	0
guc	Goajiro	NA	ɛ	ɛ ɛ ɛ ɛ̥	spa	TRUE	025B	109	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	-	+	-	-	-	-	+	-	-	-	0	-	-	0
guc	Goajiro	NA	ɛː	ɛː ɛː	spa	TRUE	025B+02D0	109	0	-	+	-	+	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	-	+	-	-	-	-	+	-	-	-	0	-	-	0
guc	Goajiro	NA	ɛ̃	ɛ̃	spa	TRUE	025B+0303	109	0	-	+	-	-	-	+	+	0	+	-	-	+	-	-	0	0	-	0	0	0	+	-	-	+	-	-	-	-	+	-	-	-	0	-	-	0
khr	Kharia	NA	a	ə a	spa	FALSE	0061	11	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	+	-	-	0	-	-	+	-	-	-	0	-	-	0
khr	Kharia	NA	ã	ã	spa	FALSE	0061+0303	11	0	-	+	-	-	-	+	+	0	+	-	-	+	-	-	0	0	-	0	0	0	+	-	+	-	-	0	-	-	+	-	-	-	0	-	-	0
khr	Kharia	NA	e	ɛ e	spa	FALSE	0065	11	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	-	+	-	+	-	-	+	-	-	-	0	-	-	0
khr	Kharia	NA	i	i ɪ	spa	FALSE	0069	11	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	+	-	+	-	+	-	-	+	-	-	-	0	-	-	0
khr	Kharia	NA	ĩ	ĩ	spa	FALSE	0069+0303	11	0	-	+	-	-	-	+	+	0	+	-	-	+	-	-	0	0	-	0	0	0	+	+	-	+	-	+	-	-	+	-	-	-	0	-	-	0
khr	Kharia	NA	o	ɔ o	spa	FALSE	006F	11	0	-	+	-	-	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	-	-	-	+	+	-	-	+	-	-	-	0	-	-	0
khr	Kharia	NA	õ	õ	spa	FALSE	006F+0303	11	0	-	+	-	-	-	+	+	0	+	-	-	+	-	+	+	-	-	0	0	0	+	-	-	-	+	+	-	-	+	-	-	-	0	-	-	0
khr	Kharia	NA	u	ʊ u	spa	FALSE	0075	11	0	-	+	-	-	-	+	+	0	+	-	-	-	-	+	+	-	-	0	0	0	+	+	-	-	+	+	-	-	+	-	-	-	0	-	-	0
khr	Kharia	NA	ũ	ũ	spa	FALSE	0075+0303	11	0	-	+	-	-	-	+	+	0	+	-	-	+	-	+	+	-	-	0	0	0	+	+	-	-	+	+	-	-	+	-	-	-	0	-	-	0
khr	Kharia	NA	ɛ̃	ɛ̃	spa	FALSE	025B+0303	11	0	-	+	-	-	-	+	+	0	+	-	-	+	-	-	0	0	-	0	0	0	+	-	-	+	-	-	-	-	+	-	-	-	0	-	-	0
cni	Campa	NA	a	a	spa	TRUE	0061	110	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	+	-	-	0	-	-	+	-	-	-	0	-	-	0
cni	Campa	NA	e	e̞ e	spa	TRUE	0065	110	0	-	+	-	-	-	+	+	0	+	-	-	-	-	-	0	0	-	0	0	0	+	-	-	+	-	+	-	-	+	-	-	-	0	-	-	0
